Longitude,Latitude,Altitude
13.668113350868225,47.579374909894746,503.0
13.668113350868225,47.57416127918796,503.0
13.650529459118843,47.56894764848117,503.0
13.650529459118843,47.56373401777438,503.0
13.650529459118843,47.558520387067595,503.0
13.668113350868225,47.553306756360804,503.0
13.668113350868225,47.54809312565401,503.0
13.668113350868225,47.58458854060154,504.0
13.650529459118843,47.553306756360804,509.0
13.685697242617607,47.553306756360804,511.0
13.668113350868225,47.558520387067595,515.0
13.70328113436699,47.558520387067595,518.0
13.685697242617607,47.558520387067595,521.0
13.70328113436699,47.553306756360804,524.0
13.720865026116371,47.56373401777438,529.0
13.720865026116371,47.558520387067595,530.0
13.668113350868225,47.58980217130832,533.0
13.650529459118843,47.57416127918796,553.0
13.632945567369461,47.54809312565401,562.0
13.668113350868225,47.59501580201511,590.0
13.70328113436699,47.54809312565401,591.0
13.650529459118843,47.58980217130832,608.0
13.720865026116371,47.58980217130832,622.0
13.632945567369461,47.58980217130832,630.0
13.720865026116371,47.56894764848117,631.0
13.615361675620079,47.58980217130832,643.0
14.072542861104012,47.52202497212007,644.0
13.773616701364517,47.6002294327219,648.0
13.668113350868225,47.6002294327219,649.0
13.7912005931139,47.59501580201511,653.0
14.072542861104012,47.52723860282686,659.0
13.756032809615135,47.6002294327219,666.0
13.685697242617607,47.56373401777438,669.0
13.738448917865753,47.558520387067595,676.0
13.404354974627495,47.558520387067595,680.0
13.96703951060772,47.48552955717255,682.0
13.756032809615135,47.60544306342869,683.0
13.738448917865753,47.6002294327219,687.0
13.738448917865753,47.59501580201511,696.0
14.05495896935463,47.52723860282686,700.0
13.773616701364517,47.61065669413548,705.0
13.773616701364517,47.60544306342869,708.0
13.96703951060772,47.49074318787934,708.0
13.7912005931139,47.42296598869109,709.0
14.05495896935463,47.53245223353365,718.0
13.720865026116371,47.58458854060154,719.0
13.545026108622551,47.58458854060154,721.0
13.720865026116371,47.553306756360804,729.0
13.562610000371933,47.58458854060154,731.0
13.720865026116371,47.57416127918796,732.0
13.685697242617607,47.54809312565401,732.0
13.527442216873169,47.57416127918796,733.0
13.668113350868225,47.60544306342869,736.0
13.527442216873169,47.579374909894746,736.0
13.7912005931139,47.42817961939787,739.0
13.756032809615135,47.61587032484227,740.0
13.580193892121315,47.58980217130832,740.0
14.037375077605247,47.54287949494723,740.0
13.421938866376877,47.53766586424044,741.0
13.756032809615135,47.61065669413548,745.0
13.421938866376877,47.54287949494723,746.0
13.421938866376877,47.579374909894746,749.0
13.931871727108955,47.46988866505218,750.0
13.439522758126259,47.579374909894746,751.0
13.720865026116371,47.59501580201511,761.0
13.404354974627495,47.57416127918796,762.0
13.650529459118843,47.579374909894746,763.0
13.756032809615135,47.621083955549054,768.0
13.650529459118843,47.54809312565401,774.0
13.527442216873169,47.58458854060154,776.0
13.404354974627495,47.56373401777438,776.0
13.843952268362045,47.56373401777438,776.0
14.05495896935463,47.511597710706496,776.0
13.720865026116371,47.579374909894746,777.0
13.70328113436699,47.54287949494723,778.0
13.931871727108955,47.52202497212007,778.0
13.984623402357101,47.49074318787934,779.0
13.421938866376877,47.54809312565401,780.0
13.615361675620079,47.54809312565401,782.0
13.773616701364517,47.42296598869109,783.0
13.668113350868225,47.61587032484227,784.0
13.773616701364517,47.59501580201511,785.0
13.7912005931139,47.58980217130832,785.0
13.826368376612663,47.56373401777438,785.0
13.808784484863281,47.42817961939787,786.0
13.861536160111427,47.56373401777438,789.0
13.949455618858337,47.480315926465764,792.0
13.861536160111427,47.558520387067595,795.0
13.421938866376877,47.53245223353365,795.0
13.756032809615135,47.59501580201511,796.0
13.509858325123787,47.54809312565401,796.0
13.808784484863281,47.57416127918796,800.0
13.826368376612663,47.56894764848117,803.0
13.914287835359573,47.553306756360804,805.0
13.738448917865753,47.61065669413548,806.0
13.45710664987564,47.58458854060154,806.0
13.738448917865753,47.60544306342869,807.0
13.949455618858337,47.53245223353365,809.0
13.87912005186081,47.558520387067595,810.0
14.05495896935463,47.52202497212007,810.0
14.037375077605247,47.506384079999705,811.0
13.545026108622551,47.579374909894746,812.0
13.527442216873169,47.56894764848117,814.0
13.861536160111427,47.553306756360804,814.0
13.96703951060772,47.53766586424044,814.0
13.826368376612663,47.558520387067595,819.0
13.843952268362045,47.558520387067595,819.0
13.404354974627495,47.553306756360804,819.0
13.738448917865753,47.61587032484227,822.0
13.404354974627495,47.56894764848117,826.0
13.773616701364517,47.42817961939787,827.0
13.914287835359573,47.53245223353365,829.0
13.949455618858337,47.49595681858613,830.0
13.70328113436699,47.56373401777438,831.0
13.896703943610191,47.553306756360804,831.0
13.949455618858337,47.48552955717255,833.0
13.7912005931139,47.433393250104665,834.0
13.914287835359573,47.54287949494723,838.0
13.421938866376877,47.52723860282686,838.0
13.668113350868225,47.61065669413548,841.0
13.421938866376877,47.501170449292914,845.0
13.509858325123787,47.553306756360804,848.0
13.931871727108955,47.51681134141328,848.0
13.931871727108955,47.47510229575897,850.0
13.843952268362045,47.54809312565401,856.0
13.914287835359573,47.54809312565401,858.0
13.7912005931139,47.438606880811456,858.0
13.738448917865753,47.58980217130832,863.0
13.861536160111427,47.45424777293182,863.0
14.002207294106483,47.54809312565401,865.0
13.843952268362045,47.553306756360804,867.0
13.421938866376877,47.57416127918796,870.0
13.404354974627495,47.54809312565401,871.0
13.931871727108955,47.52723860282686,871.0
14.019791185855865,47.54809312565401,872.0
13.914287835359573,47.53766586424044,872.0
13.404354974627495,47.52723860282686,873.0
13.861536160111427,47.44903414222503,876.0
14.019791185855865,47.54287949494723,877.0
13.7912005931139,47.44382051151824,877.0
13.87912005186081,47.45424777293182,878.0
13.474690541625023,47.58980217130832,880.0
13.984623402357101,47.54287949494723,881.0
13.439522758126259,47.506384079999705,888.0
13.527442216873169,47.56373401777438,889.0
13.615361675620079,47.553306756360804,889.0
13.96703951060772,47.49595681858613,889.0
13.45710664987564,47.579374909894746,890.0
