Longitude,Latitude,Altitude
11.306783437728882,47.26047662614813,581.0
11.290046989917755,47.26047662614813,585.0
11.323519885540009,47.26047662614813,586.0
11.390465676784515,47.26047662614813,586.0
11.273310542106628,47.26047662614813,592.0
11.256574094295502,47.26047662614813,593.0
11.206364750862122,47.2729652087221,598.0
11.172891855239868,47.285453791296064,603.0
11.156155407428741,47.285453791296064,606.0
11.139418959617615,47.29794237387003,610.0
11.139418959617615,47.285453791296064,614.0
11.105946063995361,47.29794237387003,617.0
11.072473168373108,47.29794237387003,621.0
11.122682511806488,47.29794237387003,621.0
11.055736720561981,47.29794237387003,623.0
11.356992781162262,47.24798804357417,627.0
11.005527377128601,47.285453791296064,632.0
11.323519885540009,47.24798804357417,632.0
10.972054481506348,47.2729652087221,639.0
10.955318033695221,47.2729652087221,643.0
11.189628303050995,47.2729652087221,645.0
11.089209616184235,47.29794237387003,650.0
11.390465676784515,47.24798804357417,650.0
11.290046989917755,47.24798804357417,651.0
10.921845138072968,47.26047662614813,663.0
11.039000272750854,47.285453791296064,671.0
10.90510869026184,47.26047662614813,682.0
10.871635794639587,47.24798804357417,692.0
11.239837646484375,47.26047662614813,696.0
11.390465676784515,47.21052229585228,698.0
10.85489934682846,47.2354994610002,700.0
11.022263824939728,47.285453791296064,702.0
11.172891855239868,47.2729652087221,705.0
10.871635794639587,47.2354994610002,707.0
11.223101198673248,47.26047662614813,708.0
11.373729228973389,47.24798804357417,715.0
11.273310542106628,47.24798804357417,724.0
11.306783437728882,47.24798804357417,727.0
11.340256333351135,47.24798804357417,739.0
10.871635794639587,47.21052229585228,757.0
10.988790929317474,47.2729652087221,759.0
11.206364750862122,47.26047662614813,772.0
10.938581585884094,47.26047662614813,774.0
11.390465676784515,47.19803371327831,779.0
11.256574094295502,47.24798804357417,787.0
11.373729228973389,47.2354994610002,792.0
10.888372242450714,47.24798804357417,793.0
11.122682511806488,47.285453791296064,798.0
11.156155407428741,47.2729652087221,800.0
11.239837646484375,47.24798804357417,815.0
10.90510869026184,47.19803371327831,819.0
11.356992781162262,47.2354994610002,822.0
11.323519885540009,47.2354994610002,836.0
11.290046989917755,47.2354994610002,840.0
11.340256333351135,47.2354994610002,848.0
