Longitude,Latitude,Altitude
10.565983057022095,47.13587937885629,808.0
10.65816843509674,47.06430501144216,869.0
10.647925615310669,47.0563523039517,891.0
10.504526138305664,47.12792667136583,894.0
10.637682795524597,47.04839959646124,905.0
10.59671151638031,47.119973963875374,906.0
10.617197155952454,47.02454147398986,906.0
10.65816843509674,47.08021042642308,909.0
10.647925615310669,47.112021256384914,913.0
10.637682795524597,47.112021256384914,917.0
10.65816843509674,47.08816313391353,928.0
10.565983057022095,47.12792667136583,929.0
10.53525459766388,47.13587937885629,931.0
10.576225876808167,46.99273064402803,933.0
10.59671151638031,47.00863605900894,938.0
10.565983057022095,46.98477793653757,938.0
10.586468696594238,47.00068335151849,953.0
10.53525459766388,46.96887252155665,977.0
10.65816843509674,47.10406854889445,978.0
10.65816843509674,47.07225771893262,983.0
10.545497417449951,47.13587937885629,986.0
10.555740237236023,47.13587937885629,990.0
10.617197155952454,47.112021256384914,1017.0
10.48404049873352,46.91320356912344,1019.0
10.627439975738525,47.112021256384914,1022.0
10.545497417449951,46.97682522904711,1032.0
10.453312039375305,46.873440031671144,1055.0
10.473797678947449,47.08816313391353,1056.0
10.627439975738525,47.040446888970784,1057.0
10.586468696594238,47.119973963875374,1058.0
10.555740237236023,46.98477793653757,1062.0
10.65816843509674,47.09611584140399,1070.0
10.42258358001709,46.857534616690224,1073.0
10.42258358001709,46.84958190919976,1073.0
10.463554859161377,47.08021042642308,1076.0
10.514768958091736,47.12792667136583,1080.0
10.606954336166382,47.112021256384914,1082.0
10.48404049873352,46.92910898410435,1083.0
10.402097940444946,46.83367649421885,1090.0
10.48404049873352,47.09611584140399,1093.0
10.48404049873352,46.9211562766139,1109.0
10.606954336166382,47.02454147398986,1120.0
10.473797678947449,46.89729815414252,1121.0
10.514768958091736,46.960919814066195,1135.0
10.391855120658875,46.83367649421885,1141.0
10.432826399803162,47.07225771893262,1142.0
10.463554859161377,46.88934544665206,1154.0
10.473797678947449,46.90525086163298,1155.0
10.443069219589233,47.07225771893262,1163.0
10.59671151638031,47.112021256384914,1165.0
10.647925615310669,47.06430501144216,1171.0
10.504526138305664,47.119973963875374,1172.0
10.525011777877808,47.12792667136583,1173.0
10.494283318519592,47.112021256384914,1174.0
10.432826399803162,46.865487324180684,1189.0
10.627439975738525,47.04839959646124,1190.0
